Date,AAPL,GOOGL,NFLX
2020-01-03,-0.009722035902036574,-0.005231285850822998,-0.01185532182484772
2020-01-06,0.00796803219725084,0.026654022640470343,0.030469447259134697
2020-01-07,-0.004702728725032301,-0.001931504659659078,-0.015126661630534555
2020-01-08,0.016086389058381778,0.0071176971074216056,0.025729432397959107
2020-01-09,0.021240599962021323,0.010497981920281507,-0.01061134822817067
2020-01-10,0.0022608032449511484,0.006458545281652794,-0.01969259309129534
2020-01-13,0.021364468358224586,0.007746967475961375,0.029995520440425194
2020-01-14,-0.013503372863829743,-0.006555363105244072,-0.0006786586132870864
2020-01-15,-0.004285921382995661,0.006018315177905853,0.00112198435168831
2020-01-16,0.012526885248255182,0.0076154474119247695,-0.0013271955564060356
2020-01-17,0.011071095983782087,0.0202460736594694,0.0031008750980092703
2020-01-21,-0.0067770041691118665,0.0018452235549353269,-0.004592775383464254
2020-01-22,0.0035696252425474473,0.0010928829638887638,-0.03581670425666572
2020-01-23,0.004815858437046128,0.0005526563885995817,0.07239265675925033
2020-01-24,-0.002882174300696261,-0.012474058579132197,0.0101830592003469
2020-01-27,-0.029405345471695044,-0.023489696296787543,-0.029108615564327645
2020-01-28,0.02828933345451179,0.013110038993078943,0.016448856890290076
2020-01-29,0.020932236373278235,0.004274223467856109,-0.015379276714461931
2020-01-30,-0.0014487124540162322,-0.0016817445821374344,0.013346504614142773
2020-01-31,-0.044339107788589516,-0.014763668935691698,-0.007620618769495824
2020-02-03,-0.002746296902938261,0.034771451881267845,0.037410541595267466
2020-02-04,0.0330136831230603,-0.025084206402237852,0.030754217222416225
2020-02-05,0.00815452236923142,0.00044276459714032157,0.001788579292276049
2020-02-06,0.011696929784832832,0.02069079892483039,-0.007357916849901169
2020-02-07,-0.013592808320214589,0.002127520938520533,-0.0004905932344206887
2020-02-10,0.004749755196847838,0.01997818912141791,0.011724018974700101
2020-02-11,-0.006033452661792893,0.0009279859740329854,0.007060649110609107
2020-02-12,0.023748050472676585,0.005675323084312289,0.016912433522247472
2020-02-13,-0.007121110123827656,-0.003450495767377104,0.0036577566251916327
2020-02-14,0.00024611004038099793,0.0035284192623015187,-0.002621919286845631
2020-02-18,-0.018310295267113474,0.00046757158624854966,0.01940064406210462
2020-02-19,0.01448250972677223,0.0035736333047264868,-0.00410025360486832
2020-02-20,-0.010259035279413409,-0.005167670085400755,-0.0004919921287581674
2020-02-21,-0.022634872368960668,-0.022103030980928806,-0.01536267532585811
2020-02-24,-0.04750016451697814,-0.04287269997058907,-0.02991552845023182
2020-02-25,-0.033872325492805944,-0.02362196146850415,-0.023352361226139484
2020-02-26,0.015863393553154026,0.0029935142182260233,0.05318113274803382
2020-02-27,-0.06536817538506678,-0.05431265673752461,-0.019855497767108488
2020-02-28,-0.0005850877258446463,0.018479760564484193,-0.007209902174784899
2020-03-02,0.09310110194378707,0.03514668493801065,0.032571847962042266
2020-03-03,-0.03175942895980266,-0.035056781106715396,-0.03222673972625556
2020-03-04,0.04638458202014295,0.03280193268238207,0.040730048482044756
2020-03-05,-0.03243695456662521,-0.04837864587010787,-0.02868758831780871
2020-03-06,-0.013280201947581394,-0.014466490295201528,-0.010220498876200246
2020-03-09,-0.07909202139096927,-0.061702156577934986,-0.06092639215100171
2020-03-10,0.0720215230307426,0.048840584593380365,0.05091060390086688
2020-03-11,-0.03473026938118762,-0.050401182019100044,-0.039024500218407754
2020-03-12,-0.09875494676607577,-0.08204636598293436,-0.09907982423787387
2020-03-13,0.11980829620041078,0.09241153144891778,0.06677236413312837
2020-03-16,-0.12864687817636522,-0.11634150246500341,-0.11138861972882097
2020-03-17,0.043970080865678884,0.04199432436226136,0.06997056591603945
2020-03-18,-0.02448005581772894,-0.024032676188524005,-0.013385453570905037
2020-03-19,-0.0076618652989782765,0.018768509945241707,0.05249309758301979
2020-03-20,-0.06348571092809052,-0.03909437851708175,0.0024093840794805477
2020-03-23,-0.0212441319297203,-0.01318087326134687,0.08244450184313057
2020-03-24,0.10032544389878773,0.07198353544657876,-0.00818825264221823
2020-03-25,-0.005508809802609482,-0.025123716193145462,-0.04178325414125028
2020-03-26,0.05262329866333526,0.05564537816399384,0.060165234687376445
2020-03-27,-0.041402569502078435,-0.04528262554724849,-0.0161712313703124
2020-03-30,0.028538070598841392,0.0324698844869693,0.03875447056205594
2020-03-31,-0.00204078953992759,0.013643835228464463,0.012238539598606879
2020-04-01,-0.05261713321743278,-0.051508276726154545,-0.03041281871567081
2020-04-02,0.01668680099473474,0.013546958202959924,0.01647989513647463
2020-04-03,-0.014371355450452095,-0.021781086467310362,-0.02248156373896748
2020-04-06,0.08723728068660641,0.08281325713420795,0.050309545549947376
2020-04-07,-0.011582225563823378,-0.0005324776415045473,-0.020212635141848234
2020-04-08,0.025594614297737017,0.02066703427284433,-0.003115944090235856
2020-04-09,0.00721622581475545,-0.00035627177573249735,-0.0010778020633409602
2020-04-13,0.019627447044445967,0.003182648457753512,0.07013379346781257
2020-04-14,0.05050321748428499,0.04529047781655904,0.04242283353619669
2020-04-15,-0.00912714384441271,-0.0062677154375127,0.03191878272679194
2020-04-16,0.007945706071587733,0.00010334857922811302,0.02910372215051993
2020-04-17,-0.013569009719925695,0.017154091300891405,-0.036910584687093184
2020-04-20,-0.0207566401648982,-0.013956189091940074,0.03435312812758107
2020-04-21,-0.030910287375554124,-0.038845534111143,-0.008365914063882096
2020-04-22,0.02880346536993783,0.03815506843818528,-0.028605614016181113
2020-04-23,-0.0038750171889979645,0.010139793016646914,0.01252906509197449
2020-04-24,0.028869161665843857,0.0042715934457899785,-0.004007550793850401
2020-04-27,0.0007070463253511239,-0.004496343706741235,-0.008494283240816247
2020-04-28,-0.01620943150655152,-0.030113424218676244,-0.041648910976275655
2020-04-29,0.03284513220366647,0.08891029876845713,0.01995896378222395
2020-04-30,0.021096228993131794,0.0033677382857966176,0.019325526650293412
2020-05-01,-0.016099463946211423,-0.021816370636086213,-0.010908698400053152
2020-05-04,0.01414898536888387,0.004235872915674843,0.031015978095128904
2020-05-05,0.015008657543074566,0.019744532636787993,-0.008104639192268892
2020-05-06,0.010317328563327788,-0.002661140805475859,0.02255820206994663
2020-05-07,0.010344736454230397,0.017726697506659228,0.00522725777788513
2020-05-08,0.023801833560239904,0.010998511290471136,-0.002245002609370772
2020-05-11,0.01573559585899309,0.013905417935798692,0.011410862954875256
2020-05-12,-0.011428449281651876,-0.020240924997670606,-0.019749346014768743
2020-05-13,-0.012073985064761872,-0.019524875033784084,0.014936736557021879
2020-05-14,0.00614314645965619,0.006326539721690061,0.008396703597344901
2020-05-15,-0.0059120834579940995,0.011939235224852185,0.027695417799063593
2020-05-18,0.02356139482170838,0.008827141430002738,-0.003544806932090805
2020-05-19,-0.005778723054742363,-0.0077825330700166395,-0.003402664883631279
2020-05-20,0.01944814752471702,0.025291114510036072,-0.007471610175024734
2020-05-21,-0.00745520109911979,-0.0017102248559344169,-0.025509891404816742
2020-05-22,0.006438438516801703,0.004613445036929731,-0.0158853700304441
2020-05-26,-0.006773501278870553,0.005752703948568971,-0.03389084613417237
2020-05-27,0.004356939139012583,-0.0007667987869128812,0.012344252888067286
2020-05-28,0.0004398882557810069,-0.0014363306361744321,-0.015361194555749691
2020-05-29,-0.0009737646449724524,0.010773883528420125,0.015213836367498734
2020-06-01,0.012297745657918524,0.0009418015565578752,0.014747581253149677
2020-06-02,0.004629378698532971,0.005185067151753264,0.0032634863050293728
2020-06-03,0.005505169208208205,-0.0021215349333379985,-0.01249677369684854
2020-06-04,-0.008612120411704116,-0.017335447213296162,-0.01810558718945887
2020-06-05,0.028480941012864136,0.018185592247466742,0.012719377554225808
2020-06-08,0.005912423089183161,0.005569470991181991,-0.00026219224866619317
2020-06-09,0.031577752099768874,0.0027898817187448355,0.03470880807062615
2020-06-10,0.025727778471244855,0.00869101362605984,0.0009907227403598284
2020-06-11,-0.04801039655552408,-0.04287562212566498,-0.02053031946736683
2020-06-12,0.008633630553674276,0.007860780723215832,-0.01760031553093455
2020-06-15,0.012367083022540193,0.005534524418163933,0.017772125590485688
2020-06-16,0.026502317072869985,0.018110383052020396,0.024982385153495823
2020-06-17,-0.0013918621740661719,0.004196246490070443,0.026689253205559815
2020-06-18,0.00039835644118402236,-0.012681100784492916,0.004689921511134454
2020-06-19,-0.005714655113231326,-0.0066102484211721935,0.008558041534894478
2020-06-22,0.026163712273047146,0.01826418245349415,0.031561331406355864
2020-06-23,0.021344713456952435,0.00918195919940934,-0.0038030910751212232
2020-06-24,-0.01765199213374513,-0.02136629202387863,-0.018037154132812816
2020-06-25,0.01327569759713576,0.005863012802512779,0.017604013216440784
2020-06-26,-0.03072581146372677,-0.05451399958343428,-0.04831407265071275
2020-06-29,0.023046399141283036,0.025415834577907415,0.008660343686849759
2020-06-30,0.008347669148771164,0.014944505459575375,0.017440341831818973
2020-07-01,-0.0018914113048205117,0.016889305506133212,0.06724684759339095
2020-07-02,0.0,0.019369050385316555,-0.01801746095064727
2020-07-06,0.026750221596033352,0.020218599957618544,0.03547984313034869
2020-07-07,-0.0031029046115903514,-0.006488159894500023,-0.0013162833877360391
2020-07-08,0.023290227155135845,0.009181760519580973,0.019506843713503308
2020-07-09,0.004300159210103738,0.010015887515696376,0.009904950472212848
2020-07-10,0.0017491520811319106,0.013399966783442352,0.08068766723483445
2020-07-13,-0.004613025575179286,-0.017400649277958147,-0.04233408287425067
2020-07-14,0.016548479641850244,0.005706673228854875,-0.0011798194427925512
2020-07-15,0.006877202923388115,-0.002616928807634422,-0.0030864104216528077
2020-07-16,-0.012304989921705145,-0.0012920593172135453,0.007892834930501191
2020-07-17,-0.00202000438687,0.0012739175441149886,-0.06522691643487755
2020-07-20,0.021073912153613206,0.03097873966094844,0.01910792027086794
2020-07-21,-0.013801635432144854,-0.005064453115054324,-0.024501895799974416
2020-07-22,0.0028091762765782846,0.005739245103885793,-0.0005713094793100559
2020-07-23,-0.04551660898425702,-0.030737717351457028,-0.024988813378240105
2020-07-24,-0.0024769750612497754,-0.005630400385934542,0.006009518228275557
2020-07-27,0.023700019613412948,0.014069548024755907,0.031636968057570325
2020-07-28,-0.01642747914584708,-0.016855898047354878,-0.014405294499712173
2020-07-29,0.01916841889700116,0.01320782215454197,-0.008249572575248498
2020-07-30,0.012100238285975395,0.009753818976719009,0.0027245227392422855
2020-07-31,0.1046884499463705,-0.0327750505054728,0.006340092974963962
2020-08-03,0.02519770501913765,-0.003487986977633084,0.01992306933622645
2020-08-04,0.006678131937146281,-0.006379981814268354,0.022101038143606866
2020-08-05,0.0036246709233893615,0.003930027650206336,-0.014775192450438568
2020-08-06,0.03488929540823249,0.017483624535531428,0.013881423242007251
2020-08-07,-0.02273567782766517,-0.00437214409168829,-0.028188056817080254
2020-08-10,0.01453466902089362,-0.0010344176645544767,-0.02294181846960819
2020-08-11,-0.029739866645247637,-0.010876366669231308,-0.03403122189760266
2020-08-12,0.033234400797176766,0.018033846509984075,0.018289697982309283
2020-08-13,0.01769745523352162,0.006243237644059985,0.012324616351226725
2020-08-14,-0.000891176684849948,-0.007925287087059973,0.002804741323368498
2020-08-17,-0.002610890759530693,0.0077161343563294515,-0.000683654962444824
2020-08-18,0.008332858242936503,0.02607772858715718,0.01973668268520523
2020-08-19,0.001254694621991348,-0.0071797465393946824,-0.01492263486440537
2020-08-20,0.022189559745538823,0.02048414104310714,0.027593740637053
2020-08-21,0.05153257145515444,-0.0004313695010104146,-0.011227146829515311
2020-08-24,0.011960238489630237,0.006080269352938705,-0.00710934171021671
2020-08-25,-0.008203660119354472,0.013058747650932512,0.0036210163918746208
2020-08-26,0.013598983269503817,0.02383777893868122,0.11608717086590792
2020-08-27,-0.011954372721282969,-0.009494366224601536,-0.038828938374259714
2020-08-28,-0.0016199575063595706,0.006699285573163127,-0.0045224025585428596
2020-08-31,0.033912116843227036,-0.006038563859599333,0.010822849742538443
2020-09-01,0.039832848126773124,0.015679303505450548,0.050966822189753236
2020-09-02,-0.020718360284978754,0.03764764904251239,-0.006665997698090065
2020-09-03,-0.08006110706715219,-0.05117057634567879,-0.049001565623885246
2020-09-04,0.0006618203006587553,-0.0296407603191704,-0.018449856789408026
2020-09-08,-0.06729503181239893,-0.03643419989697039,-0.017498302476308902
2020-09-09,0.03988675711198897,0.015509399488330411,-0.013470842807504102
2020-09-10,-0.03264579251171429,-0.01368908897309018,-0.03902514828044468
2020-09-11,-0.013128942809654598,-0.006742902180502441,0.002829353430775061
2020-09-14,0.03000010258019903,-0.004572024259118512,-0.011970186561591434
2020-09-15,0.0015600779395346098,0.017424116860699224,0.04142690980596808
2020-09-16,-0.02951352776637406,-0.015001960750474108,-0.024456148554692803
2020-09-17,-0.015963537166923336,-0.016566604279591335,-0.028231251928398704
2020-09-18,-0.031720255540217956,-0.02417555279650485,-0.0005104652184642067
2020-09-21,0.03032582069656886,-0.014437213056432974,0.037003181046529
2020-09-22,0.015715758550000958,0.020753073790788834,0.00783832415384711
2020-09-23,-0.041946075682274375,-0.034545429749950674,-0.041859290091203594
2020-09-24,0.010269183380744895,0.009557420966477492,0.005248510013781349
2020-09-25,0.03751590010232819,0.011385428795112507,0.020715351713678665
2020-09-28,0.023869007523765973,0.013620045976580952,0.016090931359971083
2020-09-29,-0.007567893384320734,0.00504590840157082,0.005767893865378904
2020-09-30,0.015075630246344174,-0.0002866392973492893,0.01327305594380035
2020-10-01,0.008462225060862805,0.0152156738012319,0.05495672470334578
2020-10-02,-0.0322803295830022,-0.021708479138433212,-0.0463498545134613
2020-10-05,0.030791128762562625,0.018707172378559234,0.034966061584771335
2020-10-06,-0.028669425418013983,-0.021452217985030164,-0.028387647371203695
2020-10-07,0.016966956638012176,0.005595955190986768,0.056911811938311185
2020-10-08,-0.0009557649851800187,0.016646795576863438,-0.005367888492396444
2020-10-09,0.01739595593768639,0.01821447404335763,0.014385424190278995
2020-10-12,0.06352051498591127,0.035843591233208905,0.0006858874305075702
2020-10-13,-0.026527480529239034,0.0015851560098896211,0.026453806638371713
2020-10-14,0.0007434211519872225,-0.002316460069061832,-0.02281220385822713
2020-10-15,-0.003960828063740873,-0.0050976814820350436,0.0009049593191026162
2020-10-16,-0.014000545430388867,0.007862671146156908,-0.020574278266657475
2020-10-19,-0.025541864076777387,-0.024079976790007174,-0.0001318927016650262
2020-10-20,0.013191830687947714,0.013810970141126644,-0.009986411074652146
2020-10-21,-0.005446335534095348,0.022506916661022558,-0.06922080678345
2020-10-22,-0.009583264229577781,0.013032808112315442,-0.007811015033207136
2020-10-23,-0.006134007037649658,0.016381837461724613,0.0062856536568483
2020-10-26,8.702910950475484e-05,-0.029816726487429723,-8.193770996534067e-05
2020-10-27,0.013472306024512548,0.009209206112920754,0.0014132444191534699
2020-10-28,-0.04631206249451614,-0.05508855261953083,-0.005501815150845246
2020-10-29,0.03705039369148988,0.03050038640033015,0.03695706149558231
2020-10-30,-0.05601800767615628,0.03804397168492213,-0.056464571712557254
2020-11-02,-0.0008268661943542366,0.0050802220621426475,0.017614674096840366
2020-11-03,0.015353622798516042,0.013137646848301543,0.006403383737053181
2020-11-04,0.04083647378762145,0.06088149114636732,0.019970467062005115
2020-11-05,0.03549386178584846,0.009536962087584477,0.03382633493444942
2020-11-06,-0.0011361986629967458,-0.0015716395864106003,0.0018879840483643218
2020-11-09,-0.019967885466270485,0.0009603241239686255,-0.0859285103783366
2020-11-10,-0.0030091892185935,-0.013455026353364374,0.02070136075318807
2020-11-11,0.03035272800959965,0.005472633396044868,0.021905754924982146
2020-11-12,-0.002343198915100042,-0.0025240841079727794,-0.008130289087447617
2020-11-13,0.0004195280146213065,0.016892244261208722,-0.008073613337881591
2020-11-16,0.008720429871868607,0.0009987270938900394,-0.007745816963675378
2020-11-17,-0.007564605788226708,-0.0069728060133859016,0.0031934852010131465
2020-11-18,-0.011391214198480992,-0.011932006167854503,0.002413506544170607
2020-11-19,0.005168287806436744,0.01030084318017166,0.005977718158810541
2020-11-20,-0.010957305787925198,-0.012618197360070305,0.0073657884905911075
2020-11-23,-0.029742871425339934,-0.005079536094789838,-0.0237997610798113
2020-11-24,0.011594229118836896,0.02103548467078209,0.013134173617885825
2020-11-25,0.0074671754214119535,0.00013040298777378112,0.004390314562107367
2020-11-27,0.004826414235662657,0.012975141677567636,0.013113371858891831
2020-11-30,0.021099729697752867,-0.01825383113985024,-0.0013431560652197305
2020-12-01,0.030827329767643352,0.023347112884605004,0.02828606892183716
2020-12-02,0.0029334440082213753,0.016492412338798168,-0.0023781793202003465
2020-12-03,-0.0011374894041822348,-0.0017149561174474304,-0.011641336191938856
2020-12-04,-0.00561256389798459,0.0010537565462607201,0.0015878930743828956
2020-12-07,0.01226999542400109,-0.0036900595195810126,0.035058561585907144
2020-12-08,0.0050909891043831035,-0.003137105642045168,-0.006049199222771584
2020-12-09,-0.020903776150028586,-0.01847816024122717,-0.037178574570794876
2020-12-10,0.011988746367277203,-0.005742810633338924,0.015174210173741765
2020-12-11,-0.006734661564232081,0.00404491940656837,0.004250743176633209
2020-12-14,-0.005146718902961367,-0.012700144451998296,0.038154249916295235
2020-12-15,0.05009030032474038,0.005033590333828553,-0.005053316679379916
2020-12-16,-0.0005473357907211929,-0.002208835236596096,0.009715624895785258
2020-12-17,0.006963474828330485,-0.009492497380020226,0.015376421053366007
2020-12-18,-0.01585096066758962,-0.00821026615417575,0.0029085902082159887
2020-12-21,0.012395391973948788,0.004831401305099403,-0.010365869465737698
2020-12-22,0.028464459309862633,-0.008267211416148501,-0.0029871927831010003
2020-12-23,-0.006976048010469138,0.004656405689245524,-0.02436811143808726
2020-12-24,0.0077124519751607945,0.003431214177696873,-0.0009913111976880273
2020-12-28,0.03576560680002827,0.02295058080491419,0.010020088152265183
2020-12-29,-0.01331501010646663,-0.009132039305476791,0.022634458526968437
2020-12-30,-0.008526336956338088,-0.01223718634363491,-0.011829578464558899
2020-12-31,-0.007702865822236449,0.009440014930865326,0.030766794614888848
